range / 1;coarse / 1;gain / 1;tune;freq / Hz;Urms(P32) / V;Urms(P40) / V;Urms(P53) / V;Urms(P58) / V;Uavg(P32) / V;Uavg(P40) / V;Uavg(P53) / V;Uavg(P58) / V
4;5;2144;1633;125.76512;1.093054;1.388704;0.1278325;0.2852248;-0.04160522;0.01110352;0.01264221;-0.2834114
4;5;2144;2144;125.45165;1.421699;1.383161;0.1159604;0.2850236;-0.04033447;0.007825928;0.007140503;-0.2829599
4;5;2144;2655;125.13659;1.754442;1.374362;0.1103036;0.284719;-0.03571899;0.001605225;0.007190552;-0.282709
4;5;2144;3166;124.82134;2.095774;1.371541;0.1230955;0.2841604;-0.02628784;0.0008032226;0.0109198;-0.2822073
4;5;2144;3677;124.50441;2.438076;1.367747;0.1478904;0.2828817;-0.02066894;-0.00274292;0.004431457;-0.2797659
4;5;2655;100;125.18987;0.06938776;9.9E+037;0.121216;0.2872893;0.002140442;9.9E+037;0.006404724;-0.2841138
4;5;2655;611;124.88569;0.4197531;1.724643;0.1315511;0.2859959;-0.0339801;-0.01571899;0.007190552;-0.2838963
4;5;2655;1122;124.57679;0.7579165;1.725856;0.146761;0.2841345;-0.03264221;-0.01672241;0.009381409;-0.282475
4;5;2655;1633;124.26774;1.091373;1.717537;0.1326801;0.2846579;-0.03317749;-0.01023437;0.01110382;-0.2826756
4;5;2655;2144;123.95846;1.422534;1.706794;0.09999833;0.2834516;-0.04033447;-0.004080811;0.01551849;-0.281689
4;5;2655;2655;123.64765;1.760333;1.701297;0.1415017;0.2830301;-0.0406018;-0.0008032226;0.01093658;-0.2811873
4;5;2655;3166;123.33615;2.09765;1.694522;0.1163808;0.2804231;-0.04501648;0.002608642;0.009916382;-0.278612
4;5;2655;3677;123.0236;2.437435;1.688672;0.1219079;0.2780775;-0.04448181;0.00541748;0.01304352;-0.2760535
4;5;3166;100;123.69915;0.06953453;9.9E+037;0.1261681;0.2832929;0.002334473;9.9E+037;0.0109198;-0.2836455
4;5;3166;611;123.37007;0.4250925;2.065492;0.1196329;0.2838896;-0.03685608;0.001472168;0.01038452;-0.2820067
4;5;3166;1122;123.07284;0.7582624;2.061962;0.1465295;0.2823296;-0.04628784;0.001872558;0.009230652;-0.280719
4;5;3166;1633;122.76875;1.091719;2.052496;0.132261;0.2815158;-0.0419397;0.003679199;0.01120392;-0.2795485
4;5;3166;2144;122.46201;1.421398;2.038141;0.118484;0.2790542;-0.04488281;0.006889648;0.009397888;-0.2767056
4;5;3166;2655;122.15471;1.76;2.031332;0.1228235;0.2763232;-0.03839478;0.000534668;0.009331054;-0.2741472
4;5;3166;3166;121.84698;2.100054;2.024902;0.1190051;0.2742994;-0.03618713;-0.002408447;0.008026733;-0.2721405
4;5;3166;3677;121.53823;2.438408;2.011104;0.1244668;0.271944;-0.02929748;-0.008562012;0.01227417;-0.2697491
4;5;3677;100;122.17802;0.06983171;9.9E+037;0.1266351;0.2823202;0.002963196;9.9E+037;0.012659;-0.280903
4;5;3677;611;121.87947;0.4248911;2.404662;0.1346866;0.281476;-0.03672241;-0.00682251;0.01162201;-0.2793812
4;5;3677;1122;121.57422;0.7581989;2.393531;0.1167595;0.2808462;-0.03451477;-0.009230956;0.009682312;-0.278612
4;5;3677;1633;121.27196;1.093056;2.385013;0.1274893;0.2762857;-0.03351196;-0.008227539;0.009247436;-0.2740468
4;5;3677;2144;120.96945;1.420607;2.365459;0.1242476;0.2738961;-0.0384613;0.00274292;0.01045136;-0.2715886
4;5;3677;2655;120.66585;1.759113;2.356026;0.1216016;0.2713419;-0.03779236;0.00180542;0.01331116;-0.2690468
4;5;3677;3166;120.36143;2.098871;2.348982;0.1242624;0.2680781;-0.03792664;0.001203613;0.008361205;-0.2659698
4;5;3677;3677;120.05613;2.439524;2.334833;0.1095369;0.2677548;-0.03230774;-0.002808838;0.005718994;-0.2655017
4;6;100;100;120.63593;0.06902784;0.06869759;0.130334;0.2759623;0.002387939;0.01250171;0.006454773;-0.2741472
4;6;100;611;120.33392;0.4239833;0.09077886;0.1164023;0.2739254;-0.03832763;0.02775879;0.008562012;-0.2717558
4;6;100;1122;120.04341;0.7559476;0.09063138;0.1198103;0.2712513;-0.03698974;0.02789307;0.01033447;-0.2685953
4;6;100;1633;119.74553;1.086821;0.09066089;0.1179918;0.2686066;-0.0406018;0.02809326;0.0108194;-0.2663377
4;6;100;2144;119.44692;1.418864;0.09083779;0.1144961;0.2660148;-0.03812683;0.02762573;0.008244018;-0.2641806
4;6;100;2655;119.14715;1.757105;0.09045407;0.09626642;0.2654573;-0.03658874;0.02802734;0.008009949;-0.2635451
4;6;100;3166;118.84639;2.095379;0.09039489;0.1189348;0.2644733;-0.0339801;0.0281604;0.01023407;-0.2626922
4;6;100;3677;118.54533;2.435114;0.09057232;0.1044479;0.2645505;-0.03518372;0.02769287;0.01127075;-0.2621739
4;6;611;100;119.13957;0.06901661;0.3966436;0.1151457;0.2705309;0.002421387;0.01098999;0.007826232;-0.2684114
4;6;611;611;118.83366;0.4256649;0.4092901;0.08380779;0.2666659;-0.03705689;0.003077392;-0.01593658;-0.2648662
4;6;611;1122;118.54189;0.7573091;0.4081642;0.1056482;0.2661744;-0.03852844;0.001672363;0.007642212;-0.2641806
4;6;611;1633;118.24699;1.086582;0.4063443;0.1226096;0.2649901;-0.04334472;0.004213867;0.01255859;-0.2631271
4;6;611;2144;117.95225;1.420078;0.4067195;0.1333577;0.2645031;-0.04709045;0.003411865;0.009063415;-0.2626422
4;6;611;2655;117.6566;1.758803;0.4025271;0.1185503;0.2638447;-0.04662231;0.01103638;0.01419739;-0.2621071
4;6;611;3166;117.35975;2.097082;0.4033306;0.1287657;0.2634775;-0.0425415;0.003344727;0.008745727;-0.2615886
4;6;611;3677;117.06258;2.435117;0.4015022;0.1053867;0.2631371;-0.03324402;0.001538086;0.008929748;-0.2612877
4;6;1122;100;117.61015;0.0687478;9.9E+037;0.1081774;0.2662498;0.002675598;9.9E+037;0.01451507;-0.2642474
4;6;1122;611;117.33039;0.4245383;0.7384372;0.1199875;0.2648278;-0.03872925;0.0008032226;0.0132608;-0.2629097
4;6;1122;1122;117.03844;0.7555901;0.7356966;0.1253624;0.2650942;-0.0378595;-0.001872558;0.007859497;-0.2630769
4;6;1122;1633;116.74766;1.088255;0.7329493;0.1123718;0.2638942;-0.03558533;-0.004415283;0.006555175;-0.2620735
4;6;1122;2144;116.45632;1.419735;0.7309864;0.1252596;0.2637687;-0.03237488;-0.005819092;0.006906433;-0.2617726
4;6;1122;2655;116.16392;1.758065;0.7293264;0.1356515;0.2628535;-0.0301001;-0.005484619;0.01068573;-0.2614381
4;6;1122;3166;115.87094;2.097504;0.7278833;0.117867;0.2620654;-0.02535095;-0.005150146;0.009347839;-0.2598662
4;6;1122;3677;115.57754;2.436923;0.7256781;0.1171955;0.2606982;-0.02949829;-0.004415283;0.007374573;-0.2584114
4;6;1633;100;116.09875;0.06908713;9.9E+037;0.121982;0.2639347;0.002006714;9.9E+037;0.01307678;-0.2623244
4;6;1633;611;115.82;0.4255329;1.081352;0.1364235;0.2631733;-0.03565247;-0.009096679;0.01051849;-0.2614381
4;6;1633;1122;115.53661;0.7553351;1.070492;0.1229596;0.2634204;-0.03491638;-0.001003418;0.01041809;-0.2611873
4;6;1633;1633;115.24913;1.087355;1.064514;0.1314659;0.2620156;-0.03933105;0.002875976;0.0070401;-0.2604013
4;6;1633;2144;114.96186;1.418485;1.061587;0.1327998;0.2620003;-0.04528442;0.007156982;0.009782715;-0.2599332
4;6;1633;2655;114.67302;1.758656;1.057484;0.0989544;0.259087;-0.04963196;0.009765625;0.007157288;-0.2571739
4;6;1633;3166;114.38397;2.097402;1.05474;0.1202881;0.2570589;-0.04702331;0.008360595;0.00861206;-0.2547325
4;6;1633;3677;114.09441;2.4351;1.049947;0.126684;0.2524621;-0.04207336;0.00541748;0.01165558;-0.2505351
4;6;2144;100;114.58848;0.0691301;9.9E+037;0.115314;0.2623842;0.001451477;9.9E+037;0.01239136;-0.2601672
4;6;2144;611;114.31773;0.4248281;1.404084;0.1014642;0.2621872;-0.0415387;0.00956543;0.01016724;-0.260719
4;6;2144;1122;114.0354;0.7549276;1.400172;0.1163003;0.2605429;-0.04046814;0.002875976;0.0140802;-0.2585117
4;6;2144;1633;113.75208;1.089624;1.387196;0.1334217;0.2578643;-0.03792664;0.006086426;0.008110351;-0.2544481
4;6;2144;2144;113.46845;1.420115;1.381843;0.1354393;0.2531329;-0.03705689;0.003344727;0.007608642;-0.2513043
4;6;2144;2655;113.18403;1.756693;1.376681;0.1391457;0.2507567;-0.0303009;-0.0002001953;0.008762512;-0.249097
4;6;2144;3166;112.8988;2.093768;1.373942;0.1400227;0.2498066;-0.02856201;-0.00454834;0.007658997;-0.2458696
4;6;2144;3677;112.61248;2.43325;1.367655;0.1130572;0.2484056;-0.02274231;-0.0001342773;0.007658997;-0.2447993
4;6;2655;100;113.10215;0.06932875;9.9E+037;0.1044207;0.258841;0.002588623;9.9E+037;0.01175598;-0.2573077
4;6;2655;611;112.81626;0.4241032;1.730889;0.1119663;0.2544191;-0.03598633;-0.01505005;0.01304352;-0.253428
4;6;2655;1122;112.53146;0.7562308;1.725039;0.1192998;0.2527124;-0.03444824;-0.01177246;0.01132111;-0.2512541
4;6;2655;1633;112.253;1.089226;1.718788;0.09910975;0.2496633;-0.0359198;-0.008963623;0.01381256;-0.247592
4;6;2655;2144;111.97351;1.418726;1.704805;0.1208567;0.2482271;-0.04341125;-0.0001342773;0.00568573;-0.2461705
4;6;2655;2655;111.69299;1.758528;1.700247;0.1277317;0.245696;-0.04200684;0.00046875;0.0119397;-0.2447157
4;6;2655;3166;111.41174;2.097412;1.694587;0.1035765;0.2449128;-0.03939819;0.00274292;0.01020081;-0.2430267
4;6;2655;3677;111.12901;2.433107;1.685725;0.132237;0.2442817;-0.0361206;-0.001003418;0.009882812;-0.2423411
4;6;3166;100;111.57075;0.06953415;9.9E+037;0.1322231;0.252075;0.002167237;9.9E+037;0.007541809;-0.2500502
4;6;3166;611;111.30459;0.4246454;2.068147;0.1276728;0.2488347;-0.03638794;-0.00006713867;0.0070401;-0.2474414
4;6;3166;1122;111.03169;0.7539701;2.058178;0.1108194;0.2472085;-0.03672241;-0.003143311;0.005434875;-0.2452509
4;6;3166;1633;110.75547;1.091324;2.051919;0.115569;0.2470407;-0.03545166;-0.00274292;0.007140503;-0.2435116
4;6;3166;2144;110.47898;1.418885;2.037544;0.09264057;0.24514;-0.04127075;0.00274292;0.009665527;-0.2429765
4;6;3166;2655;110.20225;1.758073;2.0323;0.1012497;0.2440934;-0.03698974;0.001203613;0.009197388;-0.2428093
4;6;3166;3166;109.92408;2.095964;2.02535;0.1235254;0.2443084;-0.03558533;0.0008691406;0.01406342;-0.2422241
4;6;3166;3677;109.64563;2.432226;2.01621;0.1388739;0.2439146;-0.0337793;0.002875976;0.009347839;-0.2416722
4;6;3677;100;110.08739;0.06946214;9.9E+037;0.1209148;0.2453964;0.002200684;9.9E+037;0.009749145;-0.2444315
4;6;3677;611;109.80093;0.4248344;2.409491;0.1173267;0.2462067;-0.03799316;0.000267334;0.005434875;-0.2434114
4;6;3677;1122;109.52773;0.7563015;2.393337;0.1380744;0.2444966;-0.03765869;0.0004016113;0.007658997;-0.242475
4;6;3677;1633;109.25632;1.090736;2.380709;0.125477;0.2441112;-0.03772583;-0.00046875;0.008043518;-0.2420067
4;6;3677;2144;108.98343;1.416652;2.370631;0.1123882;0.243195;-0.04421386;-0.0003344727;0.007876282;-0.2410368
4;6;3677;2655;108.70995;1.758739;2.356822;0.1173053;0.2432205;-0.03913025;0.001605225;0.01098663;-0.2411037
4;6;3677;3166;108.43616;2.094728;2.347231;0.1053184;0.2419749;-0.03297668;0.0003344727;0.0103009;-0.2405183
4;6;3677;3677;108.16137;2.43488;2.332951;0.1326423;0.2415439;-0.02508362;-0.009230956;0.0110202;-0.2394147
4;7;100;100;108.54728;0.06900032;0.06858767;0.117509;0.2443858;0.002127075;0.01211377;0.01220734;-0.241806
4;7;100;611;108.27761;0.4240717;0.08980097;0.1115713;0.2431977;-0.03712402;0.02882935;0.01152161;-0.2412709
4;7;100;1122;108.01128;0.7551438;0.08986054;0.1270912;0.2434033;0.7552182;0.0281604;0.01212372;-0.2409198
4;7;100;1633;107.74156;1.088159;0.08968171;0.1259426;0.2421048;-0.03324402;0.02749145;0.007525024;-0.2400334
4;7;100;2144;107.47295;1.4185;0.08953241;0.1071694;0.2415232;-0.03538452;0.0279602;0.01123749;-0.2389465
4;7;100;2655;107.20404;1.755432;0.08986054;0.1281264;0.2401268;-0.03451477;0.0281604;0.009615478;-0.2367392
4;7;100;3166;106.93325;2.092699;0.08959216;0.1159561;0.2380453;-0.03652161;0.02829468;0.02769226;-0.2355183
4;7;100;3677;106.66265;2.428867;0.08914308;0.1200265;0.2346612;-0.04301025;0.02802734;0.01297668;-0.2322241
4;7;611;100;107.03422;0.06898209;0.3970644;0.0968017;0.2420288;0.002133789;0.01234119;0.007959899;-0.2400334
4;7;611;611;106.76776;0.4236487;0.4093555;0.1193993;0.2412565;-0.03866211;0.003679199;0.008060303;-0.2392308
4;7;611;1122;106.50722;0.7539523;0.4073505;0.1297322;0.2396276;-0.04066895;0.004213867;0.01160522;-0.2376254
4;7;611;1633;106.24241;1.087542;0.4065221;0.1495758;0.2374868;-0.04494995;0.004615478;0.0103009;-0.2353847
4;7;611;2144;105.97738;1.41833;0.4048403;0.1147135;0.2341554;-0.04936462;0.003210449;0.01155518;-0.232408
4;7;611;2655;105.71146;1.758461;0.4042318;0.1125547;0.2319706;-0.04414734;0.003210449;0.009866333;-0.2299498
4;7;611;3166;105.4447;2.092721;0.4024208;0.121318;0.2304561;-0.03919739;0.002608642;0.009364624;-0.2276756
4;7;611;3677;105.17753;2.429332;0.4003811;0.1085416;0.2280666;-0.02742493;0.000267334;0.006437988;-0.2258362
4;7;1122;100;105.52228;0.06918388;9.9E+037;0.1135723;0.2400432;0.00236792;9.9E+037;0.008361205;-0.2376254
4;7;1122;611;105.2672;0.4208162;0.7402503;0.1124507;0.2368876;-0.03939819;-0.005484619;0.007742614;-0.2347491
4;7;1122;1122;105.0042;0.7531215;0.7341895;0.1164741;0.2333033;-0.03558533;-0.005351563;0.01100342;-0.2309866
4;7;1122;1633;104.74403;1.085074;0.7320142;0.1104082;0.2312385;-0.03090271;-0.005351563;0.009515075;-0.2291806
4;7;1122;2144;104.48328;1.415494;0.7292897;0.09852932;0.2288659;-0.02936462;-0.008562012;0.009331054;-0.2267392
4;7;1122;2655;104.22081;1.757027;0.7284601;0.1273462;0.2272991;-0.02822754;-0.005751953;0.01526764;-0.225117
4;7;1122;3166;103.95824;2.094467;0.7259103;0.1104597;0.2250426;-0.02996643;-0.004213867;0.0121405;-0.2244983
4;7;1122;3677;103.695;2.430098;0.7224411;0.1162327;0.2246789;-0.03123718;-0.002541504;0.005802612;-0.2226588
4;7;1633;100;104.01325;0.06915215;9.9E+037;0.1176057;0.2314113;0.002314392;9.9E+037;0.006137085;-0.2297993
4;7;1633;611;103.75914;0.4228459;1.078289;0.1114018;0.2297825;-0.03725769;-0.003210449;0.009732361;-0.2272407
4;7;1633;1122;103.50298;0.7542149;1.068894;0.1091009;0.2274991;-0.03973266;0.002207031;0.008963318;-0.2253847
4;7;1633;1633;103.24619;1.08815;1.063974;0.116801;0.2275631;-0.0406018;0.006287842;0.008729248;-0.2238295
4;7;1633;2144;102.9878;1.416023;1.060553;0.1340793;0.2255621;-0.04675598;0.007758789;0.009163818;-0.2234782
4;7;1633;2655;102.7299;1.754188;1.056387;0.1170756;0.2240618;-0.04715698;0.007893066;0.01376251;-0.2218729
4;7;1633;3166;102.47107;2.091626;1.051661;0.1204645;0.2243139;-0.04301025;0.005751953;0.01479919;-0.2228763
4;7;1633;3677;102.2118;2.429267;1.047907;0.119591;0.2236838;-0.03819397;0.004615478;0.01086945;-0.2212041
4;7;2144;100;102.50438;0.06920862;9.9E+037;0.1179777;0.2274558;0.001913025;9.9E+037;0.005785828;-0.2245485
4;7;2144;611;102.25866;0.4227447;1.402047;0.1067849;0.2250032;-0.03819397;0.004749756;0.01652161;-0.2239131
4;7;2144;1122;102.00256;0.7541652;1.398757;0.107171;0.2244011;-0.03745849;0.00227417;0.006270752;-0.2223746
4;7;2144;1633;101.74824;1.088381;1.392694;0.1058948;0.2249028;-0.03351196;0.001405029;0.007357788;-0.2225752
4;7;2144;2144;101.49465;1.418056;1.382161;0.08073036;0.2229387;-0.03598633;0.002943115;0.008628845;-0.2220235
4;7;2144;2655;101.24065;1.754705;1.377835;0.1222189;0.2226933;-0.03384643;0.00227417;0.002341003;-0.2211204
4;7;2144;3166;100.98545;2.089822;1.370889;0.1088769;0.2216184;-0.03076904;0.002341309;0.008762512;-0.2197491
4;7;2144;3677;100.72937;2.426419;1.364217;0.1250151;0.2204101;-0.02963196;0.004882813;0.02690643;-0.2181438
4;7;2655;100;101.00686;0.06923027;9.9E+037;0.1100577;0.224249;0.002354492;9.9E+037;0.009782715;-0.2222743
4;7;2655;611;100.74744;0.4208226;1.727361;0.1070742;0.2235799;-0.0378595;-0.008896484;0.007374573;-0.2214715
4;7;2655;1122;100.49923;0.7531641;1.722635;0.1026342;0.223612;-0.03765869;-0.008294677;0.009515075;-0.2216556
4;7;2655;1633;100.25014;1.085609;1.716557;0.1021737;0.2232281;-0.03779236;-0.00588623;0.01003357;-0.220719
4;7;2655;2144;99.999879;1.415099;1.716395;0.1289046;0.2230924;-0.03919739;-0.00006713867;0.01048492;-0.2191974
4;7;2655;2655;99.748847;1.75461;1.69844;0.1118184;0.2220405;-0.03759216;-0.001538086;0.008026733;-0.2196823
4;7;2655;3166;99.497593;2.090976;1.691836;0.09519387;0.2203752;-0.03458191;-0.004013672;0.009465027;-0.2181606
4;7;2655;3677;99.245274;2.42426;1.683888;0.1108209;0.2173856;-0.02628784;-0.004682617;0.00861206;-0.2151338
4;7;3166;100;99.5093;0.06936;9.9E+037;0.1156572;0.2223521;0.002541809;9.9E+037;0.01123749;-0.2204347
4;7;3166;611;99.245244;0.4211721;2.067224;0.1444943;0.2228269;-0.03792664;-0.004481201;0.01041809;-0.2205853
4;7;3166;1122;98.998184;0.7532849;2.056718;0.120384;0.2217715;-0.03826111;-0.0081604;0.007859497;-0.2200334
4;7;3166;1633;98.751631;1.083959;2.052145;0.1007099;0.2220466;-0.04013367;-0.00635498;0.004983215;-0.2196823
4;7;3166;2144;98.504848;1.416484;2.041302;0.1155574;0.219192;-0.04274231;-0.001538086;0.009013367;-0.2179431
4;7;3166;2655;98.258132;1.755072;2.030225;0.105898;0.2167848;-0.04341125;0.007424316;0.01588623;-0.2145653
4;7;3166;3166;98.010438;2.089862;2.021397;0.1139574;0.2133622;-0.04428101;0.008427734;0.007642212;-0.2110535
4;7;3166;3677;97.762368;2.427152;2.012206;0.113928;0.2103644;-0.04381286;0.01003296;0.005819397;-0.2082776
4;7;3677;100;97.97695;0.06931061;9.9E+037;0.1057463;0.2205352;0.001551819;9.9E+037;0.01205688;-0.2187959
4;7;3677;611;97.748488;0.4220922;2.404931;0.1092051;0.2178006;-0.04053528;0.01344482;0.005769348;-0.2160702
4;7;3677;1122;97.495358;0.7541156;2.390731;0.1191413;0.2171062;-0.04347839;0.006889648;0.007106933;-0.2146823
4;7;3677;1633;97.253607;1.085826;2.38274;0.1409855;0.2128749;-0.0419397;0.002875976;0.008745727;-0.2107358
4;7;3677;2144;97.010941;1.41577;2.372079;0.1194189;0.2119112;-0.0406018;-0.003077392;0.009197388;-0.2094315
4;7;3677;2655;96.767401;1.751254;2.356136;0.107453;0.2090558;-0.03351196;-0.001137695;0.008912964;-0.2065384
4;7;3677;3166;96.523367;2.088291;2.344335;0.1216607;0.2074942;-0.02394653;-0.01016724;0.01060211;-0.2052675
4;7;3677;3677;96.278489;2.425787;2.335125;0.08106935;0.2050467;-0.01705688;-0.01498291;0.01026764;-0.2031104
4;8;100;100;96.507647;0.06855216;0.06818154;0.1243081;0.2118457;0.002434754;0.01156519;0.00996643;-0.2097491
4;8;100;611;96.288973;0.4204473;0.08902294;0.1030488;0.2106789;-0.03565247;0.02775879;0.009849548;-0.208378
4;8;100;1122;96.044399;0.7500635;0.08872187;0.1071944;0.2088246;-0.03498352;0.0279602;0.01046814;-0.2052843
4;8;100;1633;95.804525;1.081391;0.08878218;0.1319192;0.2068097;-0.03431457;0.02755859;0.006220703;-0.2045987
4;8;100;2144;95.565545;1.414889;0.08911305;0.128369;0.2050646;-0.03498352;0.0281604;0.01230774;-0.2028763
4;8;100;2655;95.325554;1.752053;0.08893272;0.1067222;0.2040181;-0.03772583;0.02755859;0.01270904;-0.2018729
4;8;100;3166;95.084931;2.08692;0.08923307;0.09566174;0.2037524;-0.04167236;0.02708984;0.01436462;-0.2020903
4;8;100;3677;94.844185;2.422726;0.08899288;0.1160109;0.2038164;-0.04722412;0.0283606;0.00953186;-0.2012709
4;8;611;100;95.02478;0.06874975;0.3970504;0.1018163;0.2067943;0.001906372;0.01330432;0.00819397;-0.2046153
4;8;611;611;94.769522;0.4198487;0.4083018;0.09679133;0.2056282;-0.03872925;0.004815674;0.009631958;-0.2041638
4;8;611;1122;94.540317;0.7511472;0.4071337;0.1120977;0.2052717;-0.04448181;0.00501709;0.0138797;-0.2029431
4;8;611;1633;94.305227;1.080877;0.4054676;0.1007397;0.2037951;-0.04956543;0.004281006;0.007090149;-0.2020401
4;8;611;2144;94.069735;1.416654;0.4038345;0.1057305;0.2041173;-0.04916382;0.002608642;0.009882812;-0.2019399
4;8;611;2655;93.833916;1.751339;0.4027265;0.1168439;0.2044104;-0.04220764;0.001270752;0.009598694;-0.2019565
4;8;611;3166;93.597529;2.087487;0.4008953;0.102082;0.2033786;-0.03364563;0.0004016113;0.01160522;-0.20102
4;8;611;3677;93.360125;2.424197;0.3984518;0.1284185;0.2021937;-0.0240802;-0.001405029;0.008695679;-0.2000334
4;8;1122;100;93.497927;0.06873924;9.9E+037;0.1042171;0.2050557;0.002461548;9.9E+037;0.006789246;-0.2018729
4;8;1122;611;93.268009;0.420619;0.7373205;0.1150483;0.2039673;-0.0361206;-0.007893066;0.007173767;-0.2013879
4;8;1122;1122;93.036126;0.752855;0.7324527;0.1121156;0.2031162;-0.03311035;-0.004013672;0.009264221;-0.2011205
4;8;1122;1633;92.804961;1.080037;0.7316852;0.113106;0.2022457;-0.0318396;-0.007089844;0.008929748;-0.2006354
4;8;1122;2144;92.573653;1.413672;0.7290769;0.1175118;0.2027049;-0.03371216;-0.00588623;0.001020203;-0.2002675
4;8;1122;2655;92.341316;1.750106;0.7260577;0.1224526;0.2014811;-0.03170593;-0.004213867;0.009548645;-0.199398
4;8;1122;3166;92.108692;2.08651;0.7246007;0.1122572;0.2012877;-0.03324402;-0.002408447;0.01113709;-0.1990468
4;8;1122;3677;91.874682;2.425169;0.7221002;0.1004355;0.2010732;-0.03364563;0.00006713867;0.01202331;-0.1986957
4;8;1633;100;91.991829;0.06888778;9.9E+037;0.1117585;0.2030157;0.002006714;9.9E+037;0.006371154;-0.2001504
4;8;1633;611;91.744575;0.4215912;1.077212;0.1277134;0.2033877;-0.03979919;-0.002474365;0.008110351;-0.2002341
4;8;1633;1122;91.533398;0.7515033;1.072385;0.1215411;0.2020257;-0.0402008;0.001270752;0.007893066;-0.1997325
4;8;1633;1633;91.304696;1.080552;1.064663;0.1016371;0.2011796;-0.04334472;0.005150146;0.009163818;-0.1996655
4;8;1633;2144;91.076908;1.412667;1.059425;0.1045759;0.2019081;-0.04394653;0.003879394;0.01053497;-0.1993812
4;8;1633;2655;90.848468;1.746945;1.051401;0.1289214;0.1990656;-0.03933105;0.005150146;0.01239136;-0.1964381
4;8;1633;3166;90.619681;2.08403;1.049664;0.1229174;0.1964339;-0.03505005;0.002875976;0.01493317;-0.1942642
4;8;1633;3677;90.390455;2.423651;1.047736;0.1270438;0.1934107;-0.0339801;0.002808838;0.008729248;-0.190786
4;8;2144;100;90.473878;0.06903676;9.9E+037;0.1162082;0.2011946;0.001966553;9.9E+037;0.007525024;-0.1992474
4;8;2144;611;90.255326;0.4208544;1.402843;0.1116567;0.2012312;-0.03926392;0.003679199;0.0130603;-0.1988795
4;8;2144;1122;90.031918;0.7506911;1.398654;0.1080227;0.1991159;-0.03799316;0.001672363;0.01048492;-0.196622
4;8;2144;1633;89.808698;1.07977;1.392617;0.1165114;0.1968863;-0.04187317;0.002408447;0.008026733;-0.1948662
4;8;2144;2144;89.584299;1.413375;1.381429;0.09584686;0.1933821;-0.04247497;0.007358398;0.01200684;-0.1918394
4;8;2144;2655;89.359287;1.74861;1.372857;0.09918734;0.1918437;-0.04066895;0.008762207;0.01170563;-0.1888963
4;8;2144;3166;89.13453;2.083395;1.368625;0.1151326;0.1882377;-0.04033447;0.00682251;0.0101004;-0.1855853
4;8;2144;3677;88.907852;2.420512;1.365392;0.0920575;0.1860818;-0.0361206;0.006956787;0.005852966;-0.1832608
4;8;2655;100;88.962325;0.06887379;9.9E+037;0.1058285;0.1971935;0.001832764;9.9E+037;0.007859497;-0.1954347
4;8;2655;611;88.746759;0.4208162;1.728096;0.09998662;0.192637;-0.0384613;-0.006689453;0.00861206;-0.190719
4;8;2655;1122;88.528045;0.7498245;1.722515;0.1147194;0.1894738;-0.03719055;-0.007358398;0.006705627;-0.1872407
4;8;2655;1633;88.309273;1.078009;1.71716;0.1093015;0.1887788;-0.04040161;-0.009298095;0.01;-0.1860535
4;8;2655;2144;88.088722;1.41178;1.707563;0.1003172;0.1855895;-0.03284302;-0.01030151;0.009013367;-0.1832608
4;8;2655;2655;87.867639;1.748385;1.697326;0.1014032;0.1849216;-0.02856201;-0.01137085;0.007893066;-0.1819063
4;8;2655;3166;87.646255;2.085188;1.689619;0.11336;0.1823967;-0.02354492;-0.01103638;0.01237457;-0.1790134
4;8;2655;3677;87.424132;2.421777;1.684128;0.1040533;0.1796671;-0.02147156;-0.008562012;0.0088797;-0.1762207
4;8;3166;100;87.460477;0.06885553;9.9E+037;0.09812455;0.1874882;0.002709046;9.9E+037;0.009197388;-0.1850502
4;8;3166;611;87.243723;0.4199379;2.070537;0.08548308;0.1850734;-0.0359198;-0.008695068;0.01143799;-0.1822743
4;8;3166;1122;87.027219;0.7494568;2.056633;0.1026831;0.1833678;-0.03779236;-0.00682251;0.007558594;-0.1806856
4;8;3166;1633;86.810252;1.076881;2.048387;0.1030716;0.1825782;-0.04387939;0.0004016113;0.01090301;-0.1788795
4;8;3166;2144;86.593526;1.411557;2.03901;0.1107786;0.1797378;-0.04782593;0.004348144;0.007575378;-0.1758862
4;8;3166;2655;86.377014;1.745751;2.026023;0.1291858;0.1800975;-0.04862854;0.01177246;-0.008127136;-0.1726923
4;8;3166;3166;86.159404;2.084188;2.019994;0.1089936;0.1763168;-0.05371216;0.0143811;0.0103009;-0.172475
4;8;3166;3677;85.940544;2.423804;2.012032;0.1109415;0.1754669;-0.05137146;0.01578613;0.0111203;-0.1717056
4;8;3677;100;85.940114;0.06895066;9.9E+037;0.1126498;0.1807223;0.001551819;9.9E+037;0.007474975;-0.1788795
4;8;3677;611;85.734774;0.421496;2.406697;0.09804271;0.178848;-0.04521728;0.01765869;0.007792663;-0.175786
4;8;3677;1122;85.523668;0.7495176;2.391866;0.09507786;0.1775766;-0.04227417;0.004281006;0.00861206;-0.1738295
4;8;3677;1633;85.311228;1.076044;2.378696;0.08298164;0.1751607;-0.04381286;-0.002341309;0.009230652;-0.171689
4;8;3677;2144;85.097902;1.41189;2.365386;0.08539109;0.1756345;-0.03518372;-0.009029541;0.008210754;-0.1723914
